Date,Open,High,Low,Close,Volume
2022-05-24 02:00:00,49.625,49.82,49.475,49.67,60274.4
2022-05-24 03:00:00,49.67,49.94,49.565,49.845,39406.5
2022-05-24 04:00:00,49.845,50.29,49.595,49.865,104520.1
2022-05-24 05:00:00,49.865,50.13,49.585,49.685,60970.6
2022-05-24 06:00:00,49.685,50.025,49.345,49.625,79396.7
2022-05-24 07:00:00,49.625,49.91,49.45,49.83,66324.4
2022-05-24 08:00:00,49.83,49.955,48.81,48.835,130009.4
2022-05-24 09:00:00,48.835,49.5,48.63,49.35,126321.6
2022-05-24 10:00:00,49.35,49.615,49.17,49.605,98750.3
2022-05-24 11:00:00,49.605,49.885,49.2,49.505,127042.8
2022-05-24 12:00:00,49.505,49.715,49.05,49.32,127498.3
2022-05-24 13:00:00,49.32,49.41,47.585,47.855,387657.7
2022-05-24 14:00:00,47.855,48.465,47.05,48.35,447549.6
2022-05-24 15:00:00,48.35,50.58,48.235,50.03,429688.4
2022-05-24 16:00:00,50.03,50.815,49.095,49.555,326974.7
2022-05-24 17:00:00,49.555,49.555,48.505,49.435,205112.9
2022-05-24 18:00:00,49.435,49.8,48.75,48.925,176549.9
2022-05-24 19:00:00,48.925,49.585,48.605,49.065,176052.3
2022-05-24 20:00:00,49.065,49.495,48.695,49.41,117429.2
2022-05-24 21:00:00,49.41,49.915,49.255,49.685,73900.3
2022-05-24 22:00:00,49.685,49.86,49.365,49.595,61196.6
2022-05-24 23:00:00,49.595,50.13,49.515,49.67,102703.1
2022-05-25 00:00:00,49.67,49.9,49.09,49.28,70387.6
2022-05-25 01:00:00,49.28,49.935,48.975,49.79,117342.6
2022-05-25 02:00:00,49.79,50.54,49.485,50.37,160456.6
2022-05-25 03:00:00,50.37,50.57,49.805,50.31,102182.5
2022-05-25 04:00:00,50.31,50.325,49.51,49.645,96137.2
2022-05-25 05:00:00,49.645,49.94,49.01,49.165,134306.2
2022-05-25 06:00:00,49.165,49.32,48.55,49.135,167684.7
2022-05-25 07:00:00,49.135,49.375,48.765,48.815,68408.7
2022-05-25 08:00:00,48.815,49.355,48.32,49.165,129280.1
2022-05-25 09:00:00,49.165,49.325,48.72,49.03,89317.5
2022-05-25 10:00:00,49.03,49.28,48.46,48.495,88170.3
2022-05-25 11:00:00,48.495,48.69,47.55,47.665,235642.8
2022-05-25 12:00:00,47.665,48.235,47.535,48.045,171605.3
2022-05-25 13:00:00,48.045,48.69,47.745,48.455,233847.1
2022-05-25 14:00:00,48.455,48.865,48.175,48.49,196986.8
2022-05-25 15:00:00,48.49,48.625,47.855,48.245,125052.4
2022-05-25 16:00:00,48.245,48.3,47.775,48.075,122768.0
2022-05-25 17:00:00,48.075,48.465,47.97,48.34,70739.3
2022-05-25 18:00:00,48.34,48.98,47.825,48.785,339424.1
2022-05-25 19:00:00,48.785,49.125,48.205,48.265,119059.7
2022-05-25 20:00:00,48.265,48.7,48.13,48.645,81720.8
2022-05-25 21:00:00,48.645,48.82,48.43,48.725,46729.0
2022-05-25 22:00:00,48.725,48.88,48.35,48.665,60425.4
2022-05-25 23:00:00,48.665,48.71,47.835,47.96,99177.8
2022-05-26 00:00:00,47.96,48.645,47.86,48.425,105782.4
2022-05-26 01:00:00,48.425,48.525,47.97,48.045,66013.5
2022-05-26 02:00:00,48.045,48.53,48.04,48.3,52287.2
2022-05-26 03:00:00,48.3,48.355,47.835,48.175,64618.1
2022-05-26 04:00:00,48.175,48.285,47.58,47.705,68226.7
2022-05-26 05:00:00,47.705,47.99,46.32,46.735,245076.1
2022-05-26 06:00:00,46.735,46.855,45.8,46.39,267359.6
2022-05-26 07:00:00,46.39,46.43,45.555,46.385,143217.3
2022-05-26 08:00:00,46.385,46.465,43.43,44.215,764326.2
2022-05-26 09:00:00,44.215,44.48,43.65,44.195,285093.0
2022-05-26 10:00:00,44.195,44.455,43.88,44.055,125226.5
2022-05-26 11:00:00,44.055,44.15,43.06,43.705,403963.9
2022-05-26 12:00:00,43.705,44.265,43.28,43.61,310672.5
2022-05-26 13:00:00,43.61,44.39,41.59,44.035,1180838.1
2022-05-26 14:00:00,44.035,45.42,43.99,45.08,584396.5
2022-05-26 15:00:00,45.08,45.85,44.575,45.1,489251.5
2022-05-26 16:00:00,45.1,46.655,45.02,45.685,414488.0
2022-05-26 17:00:00,45.685,46.01,45.255,45.9,138568.5
2022-05-26 18:00:00,45.9,45.905,44.41,44.555,251236.3
2022-05-26 19:00:00,44.555,44.655,43.875,44.03,177982.7
2022-05-26 20:00:00,44.03,44.68,43.82,44.125,201975.5
2022-05-26 21:00:00,44.125,44.695,44.125,44.345,93769.8
2022-05-26 22:00:00,44.345,44.855,43.845,44.0,134228.7
2022-05-26 23:00:00,44.0,44.275,43.25,43.425,207214.2
2022-05-27 00:00:00,43.425,43.92,42.955,43.25,202499.0
2022-05-27 01:00:00,43.25,43.425,41.38,41.675,307147.5
2022-05-27 02:00:00,41.675,43.115,41.145,42.195,449957.3
2022-05-27 03:00:00,42.195,43.245,42.11,42.635,203801.9
2022-05-27 04:00:00,42.635,42.905,41.3,41.51,204239.0
2022-05-27 05:00:00,41.51,41.69,39.915,40.54,571009.7
2022-05-27 06:00:00,40.54,41.485,40.055,41.295,333035.7
2022-05-27 07:00:00,41.295,41.955,40.965,41.015,328133.3
2022-05-27 08:00:00,41.015,41.6,40.5,40.87,253432.7
2022-05-27 09:00:00,40.87,41.39,40.625,41.355,165791.2
2022-05-27 10:00:00,41.355,41.795,40.53,40.68,206330.4
2022-05-27 11:00:00,40.68,42.335,40.605,41.58,276771.6
2022-05-27 12:00:00,41.58,43.26,41.26,42.92,514485.4
2022-05-27 13:00:00,42.92,43.6,42.4,43.385,283675.0
2022-05-27 14:00:00,43.385,43.555,41.85,42.22,366861.6
2022-05-27 15:00:00,42.22,42.845,41.78,42.125,505841.4
2022-05-27 16:00:00,42.125,42.34,41.42,41.68,328611.3
2022-05-27 17:00:00,41.68,42.21,40.825,41.025,410662.7
2022-05-27 18:00:00,41.025,41.405,40.34,41.065,265578.4
2022-05-27 19:00:00,41.065,42.36,40.56,41.84,298309.1
2022-05-27 20:00:00,41.84,42.61,41.6,41.89,196568.7
2022-05-27 21:00:00,41.89,42.135,41.385,41.55,71688.0
2022-05-27 22:00:00,41.55,41.885,41.22,41.315,57822.9
2022-05-27 23:00:00,41.315,41.425,40.435,41.145,176880.9
2022-05-28 00:00:00,41.145,42.06,40.99,42.015,163051.5
2022-05-28 01:00:00,42.015,42.485,40.97,41.06,209991.1
2022-05-28 02:00:00,41.06,41.43,40.305,40.75,238307.8
2022-05-28 03:00:00,40.75,41.405,40.365,41.3,147972.2
2022-05-28 04:00:00,41.3,41.645,41.055,41.465,90793.8
2022-05-28 05:00:00,41.465,42.165,41.305,42.105,141834.2
2022-05-28 06:00:00,42.105,42.2,41.66,41.835,95389.9
2022-05-28 07:00:00,41.835,41.925,41.445,41.69,80189.9
2022-05-28 08:00:00,41.69,41.815,41.26,41.41,98670.7
2022-05-28 09:00:00,41.41,41.555,41.17,41.365,97670.8
2022-05-28 10:00:00,41.365,41.665,41.085,41.415,69190.6
2022-05-28 11:00:00,41.415,41.955,41.25,41.585,109296.9
2022-05-28 12:00:00,41.585,42.185,41.445,41.985,100701.2
2022-05-28 13:00:00,41.985,42.44,41.9,42.285,156002.0
2022-05-28 14:00:00,42.285,42.66,41.78,41.925,185085.6
2022-05-28 15:00:00,41.925,43.495,41.81,42.95,328001.6
2022-05-28 16:00:00,42.95,43.815,42.75,42.9,189236.8
2022-05-28 17:00:00,42.9,43.07,42.52,42.985,272659.2
2022-05-28 18:00:00,42.985,43.73,42.925,43.64,87109.8
2022-05-28 19:00:00,43.64,44.78,43.425,44.39,196987.5
2022-05-28 20:00:00,44.39,44.415,43.855,44.17,141228.4
2022-05-28 21:00:00,44.17,44.385,43.76,43.915,59326.4
2022-05-28 22:00:00,43.915,44.335,43.69,44.0,86879.2
2022-05-28 23:00:00,44.0,45.065,43.975,44.225,161628.7
2022-05-29 00:00:00,44.225,44.39,43.775,43.93,161690.7
2022-05-29 01:00:00,43.93,44.28,42.85,43.175,234684.2
2022-05-29 02:00:00,43.175,43.21,42.13,42.28,336619.9
2022-05-29 03:00:00,42.28,42.52,42.165,42.33,112154.3
2022-05-29 04:00:00,42.33,42.45,41.775,41.98,167596.8
2022-05-29 05:00:00,41.98,42.425,41.865,42.41,83019.0
2022-05-29 06:00:00,42.41,42.61,42.215,42.555,69910.3
2022-05-29 07:00:00,42.555,42.62,42.295,42.4,71764.9
2022-05-29 08:00:00,42.4,43.545,42.305,42.93,238972.4
2022-05-29 09:00:00,42.93,43.085,42.275,42.45,170054.9
2022-05-29 10:00:00,42.45,43.385,42.405,43.38,203820.1
2022-05-29 11:00:00,43.38,44.175,43.305,44.05,178236.7
2022-05-29 12:00:00,44.05,45.265,44.05,44.935,356595.5
2022-05-29 13:00:00,44.935,45.71,44.64,44.895,331629.6
2022-05-29 14:00:00,44.895,45.38,44.515,44.61,180679.2
2022-05-29 15:00:00,44.61,44.945,44.31,44.695,270733.6
2022-05-29 16:00:00,44.695,45.315,44.585,44.92,195390.5
2022-05-29 17:00:00,44.92,44.93,44.35,44.565,103874.2
2022-05-29 18:00:00,44.565,44.895,44.45,44.575,66938.2
2022-05-29 19:00:00,44.575,44.675,44.045,44.235,130573.7
2022-05-29 20:00:00,44.235,44.545,44.13,44.295,64626.0
2022-05-29 21:00:00,44.295,44.78,44.185,44.62,79111.3
2022-05-29 22:00:00,44.62,45.18,44.405,44.84,164670.1
2022-05-29 23:00:00,44.84,45.1,44.735,44.95,66690.7
2022-05-30 00:00:00,44.95,45.02,44.25,44.32,99385.2
2022-05-30 01:00:00,44.32,45.885,44.24,45.75,214195.1
2022-05-30 02:00:00,45.75,46.78,45.69,46.185,418429.5
2022-05-30 03:00:00,46.185,46.465,45.605,45.91,191474.1
2022-05-30 04:00:00,45.91,45.995,45.495,45.745,114614.7
2022-05-30 05:00:00,45.745,46.485,45.645,46.425,149728.6
2022-05-30 06:00:00,46.425,47.1,46.2,46.6,360261.0
2022-05-30 07:00:00,46.6,47.415,46.455,47.035,164498.4
2022-05-30 08:00:00,47.035,47.21,46.565,46.74,93475.4
2022-05-30 09:00:00,46.74,46.81,46.205,46.525,113808.8
2022-05-30 10:00:00,46.525,46.695,45.945,45.995,112784.6
2022-05-30 11:00:00,45.995,46.31,45.765,46.065,82336.8
2022-05-30 12:00:00,46.065,46.675,45.125,45.505,308692.3
2022-05-30 13:00:00,45.505,45.725,44.92,45.555,160012.5
2022-05-30 14:00:00,45.555,46.22,45.265,45.35,247323.1
2022-05-30 15:00:00,45.35,45.975,45.3,45.805,140981.9
2022-05-30 16:00:00,45.805,46.31,45.545,45.97,195374.9
2022-05-30 17:00:00,45.97,46.34,45.84,46.12,86558.4
2022-05-30 18:00:00,46.12,46.155,45.72,45.93,60184.4
2022-05-30 19:00:00,45.93,46.185,45.37,45.635,135728.5
2022-05-30 20:00:00,45.635,47.25,45.41,47.25,324724.3
2022-05-30 21:00:00,47.25,48.5,46.89,47.43,442265.5
2022-05-30 22:00:00,47.43,47.635,46.795,47.455,254484.4
2022-05-30 23:00:00,47.455,47.8,47.015,47.205,195352.7
2022-05-31 00:00:00,47.205,47.92,46.52,46.81,249704.0
2022-05-31 01:00:00,46.81,47.065,46.185,46.85,226737.3
2022-05-31 02:00:00,46.85,48.3,46.75,47.93,219400.3
2022-05-31 03:00:00,47.93,48.165,47.4,47.68,185491.6
2022-05-31 04:00:00,47.68,47.84,47.22,47.265,101618.3
2022-05-31 05:00:00,47.265,47.79,47.03,47.37,150565.2
2022-05-31 06:00:00,47.37,47.52,46.215,46.32,179237.0
2022-05-31 07:00:00,46.32,46.48,45.9,46.355,187900.5
2022-05-31 08:00:00,46.355,46.93,46.33,46.555,132468.6
2022-05-31 09:00:00,46.555,46.615,45.945,46.255,168464.2
2022-05-31 10:00:00,46.255,46.61,46.0,46.555,111228.9
2022-05-31 11:00:00,46.555,46.9,46.445,46.59,108378.1
2022-05-31 12:00:00,46.59,46.76,45.98,46.225,130360.4
2022-05-31 13:00:00,46.225,46.575,44.56,45.21,566246.1
2022-05-31 14:00:00,45.21,45.905,44.53,45.725,243554.3
2022-05-31 15:00:00,45.725,46.605,45.255,46.33,252274.5
2022-05-31 16:00:00,46.33,46.78,45.675,46.23,250575.4
2022-05-31 17:00:00,46.23,46.45,45.66,46.175,145233.2
2022-05-31 18:00:00,46.175,46.37,45.15,45.45,176533.4
2022-05-31 19:00:00,45.45,45.645,45.23,45.505,126737.3
2022-05-31 20:00:00,45.505,45.815,45.42,45.805,55319.0
2022-05-31 21:00:00,45.805,45.815,45.35,45.615,50067.7
2022-05-31 22:00:00,45.615,46.155,45.49,46.045,118059.3
2022-05-31 23:00:00,46.045,46.175,45.565,45.74,82503.7
2022-06-01 00:00:00,45.74,46.11,45.02,45.97,195901.0
2022-06-01 01:00:00,45.97,46.005,45.465,45.925,67163.2
2022-06-01 02:00:00,45.925,45.96,45.15,45.555,83559.9
2022-06-01 03:00:00,45.555,45.585,44.65,44.74,191354.0
2022-06-01 04:00:00,44.74,44.96,44.24,44.755,187354.8
2022-06-01 05:00:00,44.755,44.885,44.4,44.74,87028.7
2022-06-01 06:00:00,44.74,45.075,44.62,44.9,79699.7
2022-06-01 07:00:00,44.9,45.235,44.495,44.55,126471.6
2022-06-01 08:00:00,44.55,44.95,44.485,44.835,61764.8
2022-06-01 09:00:00,44.835,45.29,44.71,45.23,67961.8
2022-06-01 10:00:00,45.23,45.27,44.76,44.825,82100.3
2022-06-01 11:00:00,44.825,45.1,44.2,44.565,176622.5
2022-06-01 12:00:00,44.565,45.2,44.34,44.91,200697.0
2022-06-01 13:00:00,44.91,45.65,44.775,45.44,249365.0
2022-06-01 14:00:00,45.44,45.665,43.195,43.8,495001.2
2022-06-01 15:00:00,43.8,43.87,42.835,42.915,353527.5
2022-06-01 16:00:00,42.915,43.11,42.575,42.67,246789.6
2022-06-01 17:00:00,42.67,42.73,41.12,41.715,369212.6
2022-06-01 18:00:00,41.715,41.9,40.96,41.115,366528.8
2022-06-01 19:00:00,41.115,41.64,40.7,41.27,301702.8
2022-06-01 20:00:00,41.27,41.34,39.47,40.565,670672.0
2022-06-01 21:00:00,40.565,41.005,40.25,40.345,127364.8
2022-06-01 22:00:00,40.345,40.665,40.025,40.325,189184.3
2022-06-01 23:00:00,40.325,40.745,40.05,40.095,228251.8
2022-06-02 00:00:00,40.095,40.12,38.98,39.595,433464.5
2022-06-02 01:00:00,39.595,40.25,39.5,39.84,200492.1
2022-06-02 02:00:00,39.84,40.025,39.375,39.485,249768.5
2022-06-02 03:00:00,39.485,39.65,38.65,38.815,221132.2
2022-06-02 04:00:00,38.815,39.22,38.67,38.95,193961.0
2022-06-02 05:00:00,38.95,39.315,38.1,39.26,365903.4
2022-06-02 06:00:00,39.26,39.735,39.06,39.555,195907.2
2022-06-02 07:00:00,39.555,40.08,39.325,39.655,232018.2
2022-06-02 08:00:00,39.655,39.99,39.44,39.65,142687.6
2022-06-02 09:00:00,39.65,40.06,39.51,39.77,138510.7
2022-06-02 10:00:00,39.77,40.635,39.63,40.19,257562.7
2022-06-02 11:00:00,40.19,41.2,39.78,41.0,288968.5
2022-06-02 12:00:00,41.0,41.195,40.535,41.035,199134.2
2022-06-02 13:00:00,41.035,41.165,39.56,40.24,769168.2
2022-06-02 14:00:00,40.24,40.925,39.93,40.505,436398.7
2022-06-02 15:00:00,40.505,41.26,40.47,40.665,305666.7
2022-06-02 16:00:00,40.665,41.03,40.435,40.735,182590.1
2022-06-02 17:00:00,40.735,40.97,40.31,40.455,138292.3
2022-06-02 18:00:00,40.455,41.035,40.12,40.28,189750.6
2022-06-02 19:00:00,40.28,40.485,39.86,40.44,146880.6
2022-06-02 20:00:00,40.44,40.82,40.39,40.405,151212.7
2022-06-02 21:00:00,40.405,40.8,40.33,40.8,67598.5
2022-06-02 22:00:00,40.8,41.74,40.69,40.96,335425.1
2022-06-02 23:00:00,40.96,41.305,40.76,40.855,192542.9
2022-06-03 00:00:00,40.855,40.925,40.405,40.44,184192.8
2022-06-03 01:00:00,40.44,41.43,40.405,41.34,239397.8
2022-06-03 02:00:00,41.34,41.515,41.08,41.15,154280.8
2022-06-03 03:00:00,41.15,41.45,40.92,41.11,121626.0
2022-06-03 04:00:00,41.11,41.19,40.55,40.63,156894.0
2022-06-03 05:00:00,40.63,41.08,40.615,40.98,131129.5
2022-06-03 06:00:00,40.98,41.025,40.555,40.635,98235.0
2022-06-03 07:00:00,40.635,40.77,40.225,40.31,182016.6
2022-06-03 08:00:00,40.31,40.44,39.52,39.695,258418.4
2022-06-03 09:00:00,39.695,39.815,38.8,39.015,406371.7
2022-06-03 10:00:00,39.015,39.105,38.235,38.335,489626.3
2022-06-03 11:00:00,38.335,39.0,37.875,38.23,543027.4
2022-06-03 12:00:00,38.23,38.715,37.565,37.845,614790.0
2022-06-03 13:00:00,37.845,38.3,37.665,38.24,463691.8
2022-06-03 14:00:00,38.24,38.425,37.63,38.025,368725.8
2022-06-03 15:00:00,38.025,38.15,37.76,38.03,240543.8
2022-06-03 16:00:00,38.03,38.29,37.82,38.145,194932.3
2022-06-03 17:00:00,38.145,38.485,37.725,37.99,290775.5
2022-06-03 18:00:00,37.99,38.265,37.8,38.22,182909.7
2022-06-03 19:00:00,38.22,38.57,38.135,38.155,199848.7
2022-06-03 20:00:00,38.155,38.455,38.09,38.28,131508.1
2022-06-03 21:00:00,38.28,38.95,38.27,38.76,189727.3
2022-06-03 22:00:00,38.76,38.8,37.905,38.305,199439.1
2022-06-03 23:00:00,38.305,38.34,37.955,38.265,105528.7
2022-06-04 00:00:00,38.265,38.37,37.67,37.715,164529.4
2022-06-04 01:00:00,37.715,37.895,36.59,37.015,565082.0
2022-06-04 02:00:00,37.015,37.13,35.65,36.25,660531.6
2022-06-04 03:00:00,36.25,36.5,36.1,36.24,207627.3
2022-06-04 04:00:00,36.24,37.455,36.165,37.35,437844.5
2022-06-04 05:00:00,37.35,37.415,36.93,37.1,248974.0
2022-06-04 06:00:00,37.1,37.465,37.055,37.24,159691.8
2022-06-04 07:00:00,37.24,37.35,37.075,37.305,135287.3
2022-06-04 08:00:00,37.305,37.895,37.125,37.75,364478.3
2022-06-04 09:00:00,37.75,37.785,37.115,37.29,209056.6
2022-06-04 10:00:00,37.29,37.425,36.975,37.2,177610.2
2022-06-04 11:00:00,37.2,37.32,36.77,36.96,184926.3
2022-06-04 12:00:00,36.96,36.99,36.515,36.74,313224.6
2022-06-04 13:00:00,36.74,37.27,36.68,37.08,250278.0
2022-06-04 14:00:00,37.08,38.275,36.705,37.56,699969.7
2022-06-04 15:00:00,37.56,37.815,37.4,37.73,222592.2
2022-06-04 16:00:00,37.73,37.745,37.425,37.535,129005.0
2022-06-04 17:00:00,37.535,37.785,37.31,37.69,160461.8
2022-06-04 18:00:00,37.69,38.225,37.69,37.905,186335.2
2022-06-04 19:00:00,37.905,37.92,37.455,37.485,238623.6
2022-06-04 20:00:00,37.485,37.825,37.405,37.785,89187.3
2022-06-04 21:00:00,37.785,39.54,37.595,38.675,468673.8
2022-06-04 22:00:00,38.675,39.06,38.235,38.27,266815.9
2022-06-04 23:00:00,38.27,39.07,38.18,38.995,189384.0
2022-06-05 00:00:00,38.995,39.455,38.415,38.465,293549.5
2022-06-05 01:00:00,38.465,38.545,37.815,37.88,229527.8
2022-06-05 02:00:00,37.88,38.335,37.815,38.145,135203.8
2022-06-05 03:00:00,38.145,38.37,38.03,38.295,98638.1
2022-06-05 04:00:00,38.295,38.295,37.9,38.025,82462.6
2022-06-05 05:00:00,38.025,38.74,38.025,38.65,107283.1
2022-06-05 06:00:00,38.65,39.12,38.47,38.975,288868.3
2022-06-05 07:00:00,38.975,39.32,38.745,38.79,265606.3
2022-06-05 08:00:00,38.79,39.405,38.715,39.175,306127.3
2022-06-05 09:00:00,39.175,39.98,38.835,39.385,464092.8
2022-06-05 10:00:00,39.385,39.92,39.3,39.585,323442.1
2022-06-05 11:00:00,39.585,39.695,39.33,39.435,227134.1
2022-06-05 12:00:00,39.435,39.585,39.0,39.155,263239.5
2022-06-05 13:00:00,39.155,39.365,38.8,38.93,221451.9
2022-06-05 14:00:00,38.93,39.425,38.75,39.3,290551.1
2022-06-05 15:00:00,39.3,39.85,39.28,39.79,305044.6
2022-06-05 16:00:00,39.79,40.255,39.165,39.33,547233.0
2022-06-05 17:00:00,39.33,39.795,39.19,39.7,292278.4
2022-06-05 18:00:00,39.7,39.85,39.44,39.485,130780.3
2022-06-05 19:00:00,39.485,39.625,39.24,39.625,116633.8
2022-06-05 20:00:00,39.625,40.065,39.59,39.65,218090.9
2022-06-05 21:00:00,39.65,39.775,39.445,39.625,137832.9
2022-06-05 22:00:00,39.625,39.985,39.07,39.145,313887.8
2022-06-05 23:00:00,39.145,39.215,38.4,38.52,415623.6
2022-06-06 00:00:00,38.52,39.895,38.28,39.73,511959.6
2022-06-06 01:00:00,39.73,41.175,39.665,40.895,668977.6
2022-06-06 02:00:00,40.895,41.0,40.44,40.74,330715.5
2022-06-06 03:00:00,40.74,41.95,40.715,41.735,577653.5
2022-06-06 04:00:00,41.735,42.04,41.525,41.54,305949.1
2022-06-06 05:00:00,41.54,41.89,41.515,41.56,182839.6
2022-06-06 06:00:00,41.56,44.05,41.5,43.025,754251.8
2022-06-06 07:00:00,43.025,43.525,42.54,43.035,439490.7
2022-06-06 08:00:00,43.035,44.88,42.935,43.985,648798.0
2022-06-06 09:00:00,43.985,44.525,43.72,44.465,290709.3
2022-06-06 10:00:00,44.465,44.62,44.055,44.27,241015.9
2022-06-06 11:00:00,44.27,44.535,43.645,43.905,473775.5
2022-06-06 12:00:00,43.905,44.11,43.53,43.865,506352.1
2022-06-06 13:00:00,43.865,44.0,43.275,43.505,744031.4
2022-06-06 14:00:00,43.505,43.935,42.64,42.875,948612.2
2022-06-06 15:00:00,42.875,43.1,42.245,42.805,965570.7
2022-06-06 16:00:00,42.805,42.83,41.8,42.145,693429.1
2022-06-06 17:00:00,42.145,42.52,41.61,42.19,620270.2
2022-06-06 18:00:00,42.19,42.43,41.48,41.79,526247.7
2022-06-06 19:00:00,41.79,42.275,41.515,42.23,360206.5
2022-06-06 20:00:00,42.23,42.335,41.085,42.125,642589.6
2022-06-06 21:00:00,42.125,43.09,42.105,43.055,484443.4
2022-06-06 22:00:00,43.055,43.19,42.4,42.5,353209.7
2022-06-06 23:00:00,42.5,42.73,42.16,42.37,297094.5
2022-06-07 00:00:00,42.37,42.785,39.835,40.185,2434180.5
2022-06-07 01:00:00,40.185,40.55,38.64,39.095,1604861.2
2022-06-07 02:00:00,39.095,39.295,38.665,39.03,674267.9
2022-06-07 03:00:00,39.03,39.9,38.94,39.535,518079.6
2022-06-07 04:00:00,39.535,39.66,39.28,39.315,314352.9
2022-06-07 05:00:00,39.315,39.445,38.845,39.15,332951.8
2022-06-07 06:00:00,39.15,39.335,38.805,39.145,202229.9
2022-06-07 07:00:00,39.145,39.375,39.03,39.285,200141.9
2022-06-07 08:00:00,39.285,39.655,39.2,39.45,264636.4
2022-06-07 09:00:00,39.45,39.5,39.085,39.175,258913.4
2022-06-07 10:00:00,39.175,39.405,38.965,39.035,271474.3
2022-06-07 11:00:00,39.035,39.115,37.08,38.03,1066810.7
2022-06-07 12:00:00,38.03,38.395,37.59,38.245,489687.7
2022-06-07 13:00:00,38.245,39.135,38.095,38.62,568298.5
2022-06-07 14:00:00,38.62,39.63,38.45,39.31,642131.1
2022-06-07 15:00:00,39.31,39.45,38.775,39.115,430539.8
2022-06-07 16:00:00,39.115,39.24,38.575,39.08,384499.7
2022-06-07 17:00:00,39.08,39.275,38.88,39.115,238857.1
2022-06-07 18:00:00,39.115,39.925,39.025,39.505,530071.4
2022-06-07 19:00:00,39.505,41.165,39.495,40.445,916725.7
2022-06-07 20:00:00,40.445,41.395,40.4,40.52,604088.3
2022-06-07 21:00:00,40.52,40.96,40.11,40.385,245312.7
2022-06-07 22:00:00,40.385,40.745,38.325,39.5,1025144.1
2022-06-07 23:00:00,39.5,39.85,38.91,39.28,536399.7
2022-06-08 00:00:00,39.28,39.865,39.045,39.48,350539.3
2022-06-08 01:00:00,39.48,39.84,38.515,39.835,635791.4
2022-06-08 02:00:00,39.835,41.3,39.725,39.815,774164.1
2022-06-08 03:00:00,39.815,39.965,38.275,38.625,879009.9
2022-06-08 04:00:00,38.625,39.145,38.255,38.905,379622.7
2022-06-08 05:00:00,38.905,39.525,38.785,39.29,301559.1
2022-06-08 06:00:00,39.29,39.5,38.825,39.085,194467.2
2022-06-08 07:00:00,39.085,39.395,38.62,39.225,233647.4
2022-06-08 08:00:00,39.225,39.635,38.955,39.37,230043.5
2022-06-08 09:00:00,39.37,39.605,39.14,39.605,175367.4
2022-06-08 10:00:00,39.605,39.735,39.15,39.265,212996.1
2022-06-08 11:00:00,39.265,39.625,39.15,39.295,142750.0
2022-06-08 12:00:00,39.295,39.425,38.71,38.86,256061.7
2022-06-08 13:00:00,38.86,40.16,38.725,39.85,556146.2
2022-06-08 14:00:00,39.85,39.965,39.335,39.44,305966.2
2022-06-08 15:00:00,39.44,40.045,39.405,39.685,300718.5
2022-06-08 16:00:00,39.685,39.86,39.155,39.305,270908.5
2022-06-08 17:00:00,39.305,39.48,38.955,39.205,175952.5
2022-06-08 18:00:00,39.205,39.34,38.38,38.95,341423.9
2022-06-08 19:00:00,38.95,39.125,38.685,38.765,232670.0
2022-06-08 20:00:00,38.765,39.14,38.665,38.82,145506.6
2022-06-08 21:00:00,38.82,39.275,38.815,39.22,89513.7
2022-06-08 22:00:00,39.22,39.33,38.83,38.97,164698.2
2022-06-08 23:00:00,38.97,39.385,38.655,38.795,157523.6
2022-06-09 00:00:00,38.795,39.005,38.42,38.82,191500.4
2022-06-09 01:00:00,38.82,39.14,38.575,38.585,115483.7
2022-06-09 02:00:00,38.585,39.04,38.43,39.01,152713.5
2022-06-09 03:00:00,39.01,39.215,38.85,39.12,80404.6
2022-06-09 04:00:00,39.12,39.195,38.855,38.965,99449.4
2022-06-09 05:00:00,38.965,39.27,38.885,39.06,119695.7
2022-06-09 06:00:00,39.06,39.135,38.895,38.97,64099.7
2022-06-09 07:00:00,38.97,39.53,38.945,39.52,104633.7
2022-06-09 08:00:00,39.52,40.68,39.28,40.48,516560.7
2022-06-09 09:00:00,40.48,41.795,40.445,41.18,656990.7
2022-06-09 10:00:00,41.18,41.93,40.855,41.13,435739.6
2022-06-09 11:00:00,41.13,41.855,41.01,41.185,428624.5
2022-06-09 12:00:00,41.185,41.395,40.22,40.275,677375.9
2022-06-09 13:00:00,40.275,40.59,39.78,40.325,463561.7
2022-06-09 14:00:00,40.325,40.675,39.98,40.17,272074.0
2022-06-09 15:00:00,40.17,40.47,39.89,40.33,196190.9
2022-06-09 16:00:00,40.33,40.96,40.105,40.95,240736.2
2022-06-09 17:00:00,40.95,41.405,40.59,40.925,376267.3
2022-06-09 18:00:00,40.925,41.04,40.105,40.175,256722.3
2022-06-09 19:00:00,40.175,40.215,39.515,39.625,304156.1
2022-06-09 20:00:00,39.625,40.12,39.39,40.02,190689.4
2022-06-09 21:00:00,40.02,40.16,39.855,39.93,83264.8
2022-06-09 22:00:00,39.93,40.065,39.71,39.955,140535.8
2022-06-09 23:00:00,39.955,40.09,39.55,39.95,154313.9
2022-06-10 00:00:00,39.95,40.065,38.935,39.475,406620.9
2022-06-10 01:00:00,39.475,39.86,39.445,39.545,127468.6
2022-06-10 02:00:00,39.545,40.435,39.53,40.235,203784.2
2022-06-10 03:00:00,40.235,40.9,40.205,40.255,235038.0
2022-06-10 04:00:00,40.255,40.375,40.025,40.18,92043.3
